SURVYEAR	NCESSCH	FIPST	LEAID	SCHNO	STID	SEASCH	LEANM	SCHNAM	PHONE	MSTREE	MCITY	MSTATE	MZIP	MZIP4	LSTREE	LCITY	LSTATE	LZIP	LZIP4	TYPE	STATUS	ULOCAL	LATCOD	LONCOD	CONUM	CONAME	CDCODE	GSLO	GSHI	CHARTR
2011	040171000112	04	0401710	00112	4446	5933	CASA GRANDE ELEMENTARY DISTRICT	SAGUARO ELEMENTARY SCHOOL	5208362111	1501 NORTH CENTER AVENUE	CASA GRANDE	AZ	85222	2501	1501 NORTH CENTER AVE	CASA GRANDE	AZ	85222	2501	1	1	32	32.890685	-111.754030	04021	PINAL COUNTY	0401	KG	05	2
2011	040171001027	04	0401710	01027	4446	5937	CASA GRANDE ELEMENTARY DISTRICT	MESQUITE ELEMENTARY SCHOOL	5208362111	129 N ARIZOLA RD	CASA GRANDE	AZ	85222	5360	129 NORTH ARIZOLA RD	CASA GRANDE	AZ	85222	5360	1	1	32	32.874008	-111.715528	04021	PINAL COUNTY	0401	PK	06	2
2011	040171001056	04	0401710	01056	4446	5935	CASA GRANDE ELEMENTARY DISTRICT	CHOLLA ELEMENTARY SCHOOL	5208362111	1180 E KORTSEN RD	CASA GRANDE	AZ	85222	1380	1180 EAST KORTSEN RD	CASA GRANDE	AZ	85222	1380	1	1	32	32.910328	-111.736375	04021	PINAL COUNTY	0401	KG	06	2
2011	040171001357	04	0401710	01357	4446	5936	CASA GRANDE ELEMENTARY DISTRICT	IRONWOOD SCHOOL	5208362111	1460 N. PINAL AVENUE	CASA GRANDE	AZ	85222	2931	1460 NORTH PINAL AVE	CASA GRANDE	AZ	85222	2931	1	1	32	32.888460	-111.755300	04021	PINAL COUNTY	0401	KG	05	2
2011	040171002213	04	0401710	02213	4446	79692	CASA GRANDE ELEMENTARY DISTRICT	CACTUS MIDDLE SCHOOL	5208362111	1220 E. KORTSEN ROAD	CASA GRANDE	AZ	85222		1220 EAST KORTSEN RD	CASA GRANDE	AZ	85222		1	1	32	32.909385	-111.733631	04021	PINAL COUNTY	0401	06	08	2
2011	040171002574	04	0401710	02574	4446	87948	CASA GRANDE ELEMENTARY DISTRICT	DESERT WILLOW ELEMENTARY SCHOOL	5208362111	2172 N. ARIZOLA RD.	CASA GRANDE	AZ	85222		2172 NORTH ARIZOLA RD	CASA GRANDE	AZ	85222		1	1	41	32.914752	-111.711562	04021	PINAL COUNTY	0401	PK	05	2
2011	040171002865	04	0401710	02865	4446	89578	CASA GRANDE ELEMENTARY DISTRICT	MCCARTNEY RANCH ELEMENTARY SCHOOL	5208764235	2631 N. BROWN AVENUE	CASA GRANDE	AZ	85222		2631 NORTH BROWN AVE	CASA GRANDE	AZ	85222		1	1	41	32.932053	-111.746204	04021	PINAL COUNTY	0401	KG	05	2
2011	040171002872	04	0401710	02872	4446	89579	CASA GRANDE ELEMENTARY DISTRICT	VILLAGO MIDDLE SCHOOL	5204230176	574 E. LAKESIDE PARKWAY	CASA GRANDE	AZ	85222		574 EAST LAKESIDE PARKWAY	CASA GRANDE	AZ	85222		1	1	41	32.944048	-111.744491	04021	PINAL COUNTY	0401	06	08	2
2011	040171003201	04	0401710	03201	4446	90899	CASA GRANDE ELEMENTARY DISTRICT	EARLY CHILDHOOD LEARNING CENTER	5208763207	390 EAST LAKESIDE PARKWAY	CASA GRANDE	AZ	85222		390 EAST LAKESIDE PARKWAY	CASA GRANDE	AZ	85222		1	1	41	32.942830	-111.747570	04021	PINAL COUNTY	0401	PK	PK	2
2011	040174000113	04	0401740	00113	4453	5948	CASA GRANDE UNION HIGH SCHOOL DISTRICT	CASA GRANDE UNION HIGH SCHOOL	5208368500	2730 NORTH TREKELL ROAD	CASA GRANDE	AZ	85222	4194	2730 NORTH TREKELL RD	CASA GRANDE	AZ	85222	4194	1	1	41	32.937747	-111.737062	04021	PINAL COUNTY	0401	09	12	2
2011	040174001629	04	0401740	01629	4453	5950	CASA GRANDE UNION HIGH SCHOOL DISTRICT	DESERT WINDS HIGH SCHOOL	5203163360	1362 N. CASA GRANDE AVE.	CASA GRANDE	AZ	85222		1362 NORTH CASA GRANDE AVE	CASA GRANDE	AZ	85122		1	1	32	32.886387	-111.747877	04021	PINAL COUNTY	0401	09	12	2
2011	040174002214	04	0401740	02214	4453	79658	CASA GRANDE UNION HIGH SCHOOL DISTRICT	CASA VERDE HIGH SCHOOL	5203163360	1362 N. CASA GRANDE AVE.	CASA GRANDE	AZ	85222		1362 NORTH CASA GRANDE AVE	CASA GRANDE	AZ	85122		1	1	32	32.886387	-111.747877	04021	PINAL COUNTY	0401	09	12	1
2011	040174002909	04	0401740	02909	4453	90084	CASA GRANDE UNION HIGH SCHOOL DISTRICT	VISTA GRANDE	5203163360	1556 N. ARIZOLA ROAD	CASA GRANDE	AZ	85222		1556 NORTH ARIZOLA RD	CASA GRANDE	AZ	85222		1	1	32	32.893424	-111.713942	04021	PINAL COUNTY	0401	09	12	2
2011	040176000011	04	0401760	00011	4410	5839	CATALINA FOOTHILLS UNIFIED DISTRICT	CATALINA FOOTHILLS HIGH SCHOOL	5202097500	4300 E SUNRISE DR	TUCSON	AZ	85718	4300	4300 EAST SUNRISE DR	TUCSON	AZ	85718	4300	1	1	21	32.303964	-110.898492	04019	PIMA COUNTY	0408	09	12	2
2011	040176000116	04	0401760	00116	4410	5834	CATALINA FOOTHILLS UNIFIED DISTRICT	ORANGE GROVE MIDDLE SCHOOL	5202098200	1911 E ORANGE GROVE RD	TUCSON	AZ	85718	2044	1911 EAST ORANGE GROVE RD	TUCSON	AZ	85718	2044	1	1	21	32.325135	-110.942654	04019	PIMA COUNTY	0408	06	08	2
2011	040176000117	04	0401760	00117	4410	5832	CATALINA FOOTHILLS UNIFIED DISTRICT	SUNRISE DRIVE ELEMENTARY SCHOOL	5202097500	5301 E. SUNRISE DRIVE	TUCSON	AZ	85718	5521	5301 EAST SUNRISE DR	TUCSON	AZ	85718	5521	1	1	21	32.310902	-110.879356	04019	PIMA COUNTY	0408	KG	05	2
2011	040176001002	04	0401760	01002	4410	5838	CATALINA FOOTHILLS UNIFIED DISTRICT	VENTANA VISTA ELEMENTARY SCHOOL	5202098000	6085 N KOLB RD	TUCSON	AZ	85750		6085 NORTH KOLB RD	TUCSON	AZ	85750		1	1	21	32.325710	-110.851900	04019	PIMA COUNTY	0408	KG	05	2
2011	040176001032	04	0401760	01032	4410	5833	CATALINA FOOTHILLS UNIFIED DISTRICT	MANZANITA SCHOOL	5202097500	3000 E. MANZANITA AVE.	TUCSON	AZ	85718	1224	3000 EAST MANZANITA AVE	TUCSON	AZ	85718	1224	1	1	21	32.329092	-110.928182	04019	PIMA COUNTY	0408	KG	05	2
2011	040176001358	04	0401760	01358	4410	5835	CATALINA FOOTHILLS UNIFIED DISTRICT	CANYON VIEW ELEMENTARY SCHOOL	5202097500	5725 N. SABINO CANYON RD.	TUCSON	AZ	85750	0958	5725 NORTH SABINO CANYON RD	TUCSON	AZ	85750	0958	1	1	21	32.311863	-110.825569	04019	PIMA COUNTY	0408	PK	05	2
2011	040176001487	04	0401760	01487	4410	5837	CATALINA FOOTHILLS UNIFIED DISTRICT	ESPERERO CANYON MIDDLE SCHOOL	5202097500	5801 N SABINO CANYON RD	TUCSON	AZ	85750		5801 NORTH SABINO CANYON RD	TUCSON	AZ	85750		1	1	21	32.313658	-110.826384	04019	PIMA COUNTY	0408	06	08	2
2011	040176001531	04	0401760	01531	4410	5836	CATALINA FOOTHILLS UNIFIED DISTRICT	CATALINA FOOTHILLS VALLEY VIEW EARLY LEARNING CENT	5202097600	3435 E. SUNRISE DRIVE	TUCSON	AZ	85718	5209	3435 EAST SUNRISE DR	TUCSON	AZ	85718	5209	1	1	21	32.320865	-110.919417	04019	PIMA COUNTY	0408	PK	KG	2
2011	040181000325	04	0401810	00325	4395	5638	CEDAR UNIFIED DISTRICT	JEDDITO SCHOOL	9287382367	P.O. BOX 367	KEAMS CANYON	AZ	86034	0367	MILE POST 408 HWY 264	JEDDITO	AZ	86034	0367	1	1	43	35.809988	-110.190665	04017	NAVAJO COUNTY	0402	PK	08	2
2011	040181002544	04	0401810	02544	4395	87518	CEDAR UNIFIED DISTRICT	WHITE CONE HIGH SCHOOL	9287382367	POST OFFICE BOX 367	KEAMS CANYON	AZ	86034		HWY 77 MILE POST 31.2	WHITE CONE	AZ	86031		1	1	43	35.604389	-110.066219	04017	NAVAJO COUNTY	0401	09	12	2
2011	040181003073	04	0401810	03073	4395	80384	CEDAR UNIFIED DISTRICT	WHITE CONE	9287382367	P.O. BOX 367	KEAMS CANYON	AZ	86034		MILEPOST 31.2 HWY 77	INDIAN WELLS	AZ	86031		1	6	43	35.604078	-110.065660	04017	NAVAJO COUNTY	0401	KG	03	2
2011	040187000013	04	0401870	00013	4242	5118	CHANDLER UNIFIED DISTRICT	SANBORN ELEMENTARY SCHOOL	4808127600	700 N SUPERSTITION BLVD	CHANDLER	AZ	85225		700 NORTH SUPERSTITION BLVD	CHANDLER	AZ	85225		1	1	21	33.316141	-111.818660	04013	MARICOPA COUNTY	0406	KG	06	2
2011	040187000123	04	0401870	00123	4242	5127	CHANDLER UNIFIED DISTRICT	CHANDLER HIGH SCHOOL	4808127600	350 N. ARIZONA AV.	CHANDLER	AZ	85225		350 NORTH ARIZONA AV.	CHANDLER	AZ	85225		1	1	21	33.308430	-111.842777	04013	MARICOPA COUNTY	0406	09	12	2
2011	040187000125	04	0401870	00125	4242	5111	CHANDLER UNIFIED DISTRICT	SAN MARCOS ELEMENTARY SCHOOL	4808127600	451 WEST FRYE ROAD	CHANDLER	AZ	85225		451 WEST FRYE RD	CHANDLER	AZ	85225		1	1	21	33.297918	-111.848044	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187000127	04	0401870	00127	4242	5112	CHANDLER UNIFIED DISTRICT	ERIE ELEMENTARY SCHOOL	4808127600	1150 W. ERIE ST	CHANDLER	AZ	85224	1150	1150 WEST ERIE ST	CHANDLER	AZ	85224	1150	1	1	21	33.310323	-111.861689	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187000128	04	0401870	00128	4242	5113	CHANDLER UNIFIED DISTRICT	GALVESTON ELEMENTARY SCHOOL	4808127600	661 EAST GALVESTON STREET	CHANDLER	AZ	85225	4799	661 EAST GALVESTON ST	CHANDLER	AZ	85225	4799	1	1	21	33.313013	-111.831705	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187000129	04	0401870	00129	4242	5114	CHANDLER UNIFIED DISTRICT	HARTFORD SYLVIA ENCINAS ELEMENTARY	4808127600	700 N HARTFORD ST	CHANDLER	AZ	85225		700 NORTH HARTFORD ST	CHANDLER	AZ	85225		1	1	21	33.315416	-111.851461	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187000131	04	0401870	00131	4242	5115	CHANDLER UNIFIED DISTRICT	KNOX ELEMENTARY SCHOOL	4808127600	700 W ORCHID LN	CHANDLER	AZ	85225		700 WEST ORCHID LN	CHANDLER	AZ	85225		1	1	21	33.325064	-111.852600	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187000133	04	0401870	00133	4242	5110	CHANDLER UNIFIED DISTRICT	WILLIS JUNIOR HIGH SCHOOL	4808127600	401 S. MCQUEEN ROAD	CHANDLER	AZ	85225	2002	401 SOUTH MCQUEEN RD	CHANDLER	AZ	85225	2002	1	1	21	33.297261	-111.823060	04013	MARICOPA COUNTY	0406	07	08	2
2011	040187000615	04	0401870	00615	4242	5126	CHANDLER UNIFIED DISTRICT	DR HOWARD K CONLEY ELEMENTARY SCHOOL	4808127600	500 S ARROWHEAD DR	CHANDLER	AZ	85224	7500	500 SOUTH ARROWHEAD DR	CHANDLER	AZ	85224	7500	1	1	21	33.295744	-111.869193	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187001058	04	0401870	01058	4242	5116	CHANDLER UNIFIED DISTRICT	FRYE ELEMENTARY SCHOOL	4808127600	801 E FRYE RD	CHANDLER	AZ	85225		801 EAST FRYE RD	CHANDLER	AZ	85225		1	1	21	33.297453	-111.831178	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187001155	04	0401870	01155	4242	5120	CHANDLER UNIFIED DISTRICT	WEINBERG ELEMENTARY SCHOOL	4808127500	5245 SOUTH VAL VISTA DRIVE	GILBERT	AZ	85298	9262	5245 SOUTH VAL VISTA DR	GILBERT	AZ	85298	9262	1	1	21	33.254756	-111.753891	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187001206	04	0401870	01206	4242	5121	CHANDLER UNIFIED DISTRICT	JOHN M ANDERSEN ELEMENTARY SCHOOL	4808127600	1350 N. PENNINGTON DRIVE	CHANDLER	AZ	85224	8571	1350 NORTH PENNINGTON DR	CHANDLER	AZ	85224	8571	1	1	21	33.326872	-111.873064	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187001289	04	0401870	01289	4242	5122	CHANDLER UNIFIED DISTRICT	MARSHALL HUMPHREY II ELEMENTARY SCHOOL	4808127600	125 S 132ND ST	CHANDLER	AZ	85225	6027	125 SOUTH 132ND ST	CHANDLER	AZ	85225	6027	1	1	21	33.301980	-111.797290	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187001359	04	0401870	01359	4242	5124	CHANDLER UNIFIED DISTRICT	SHUMWAY ELEMENTARY SCHOOL	4808127600	1325 N. SHUMWAY AVENUE	CHANDLER	AZ	85225	1558	1325 NORTH SHUMWAY AVE	CHANDLER	AZ	85225	1558	1	1	21	33.326353	-111.819319	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187001399	04	0401870	01399	4242	5119	CHANDLER UNIFIED DISTRICT	CHANDLER TRADITIONAL ACADEMY - GOODMAN	4808127600	2600 W. KNOX	CHANDLER	AZ	85224	3951	2600 WEST KNOX	CHANDLER	AZ	85224	3951	4	1	21	33.327051	-111.886867	04013	MARICOPA COUNTY	0405	PK	06	2
2011	040187001400	04	0401870	01400	4242	5123	CHANDLER UNIFIED DISTRICT	JOHN M ANDERSEN JR HIGH SCHOOL	4808127600	1255 N. DOBSON ROAD	CHANDLER	AZ	85224	8549	1255 NORTH DOBSON RD	CHANDLER	AZ	85224	8549	1	1	21	33.325561	-111.875248	04013	MARICOPA COUNTY	0406	07	08	2
2011	040187001532	04	0401870	01532	4242	5117	CHANDLER UNIFIED DISTRICT	ANNA MARIE JACOBSON  ELEMENTARY SCHOOL	4808127600	1515 NW JACARANDA PARKWAY	CHANDLER	AZ	85248	3601	1515 NW JACARANDA PARKWAY	CHANDLER	AZ	85248	3601	1	1	21	33.260597	-111.867670	04013	MARICOPA COUNTY	0406	KG	06	2
2011	040187001533	04	0401870	01533	4242	5125	CHANDLER UNIFIED DISTRICT	BOGLE JUNIOR HIGH SCHOOL	4808127600	1600 W. QUEEN CREEK ROAD	CHANDLER	AZ	85248		1600 WEST QUEEN CREEK RD	CHANDLER	AZ	85248		1	1	21	33.262816	-111.869289	04013	MARICOPA COUNTY	0406	07	08	2
2011	040187001675	04	0401870	01675	4242	6013	CHANDLER UNIFIED DISTRICT	RUDY G BOLOGNA ELEMENTARY	4808127600	1625 EAST FRYE ROAD	CHANDLER	AZ	85225		1625 EAST FRYE RD	CHANDLER	AZ	85225		1	1	21	33.298284	-111.813262	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187001676	04	0401870	01676	4242	6014	CHANDLER UNIFIED DISTRICT	ROBERT AND DANELL TARWATER ELEMENTARY	4808127600	2300 SOUTH GARDNER DRIVE	CHANDLER	AZ	85286		2300 SOUTH GARDNER DR	CHANDLER	AZ	85286		1	1	21	33.272376	-111.866406	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187001677	04	0401870	01677	4242	6015	CHANDLER UNIFIED DISTRICT	HAMILTON HIGH SCHOOL	4808127600	3700 S ARIZONA AVE.	CHANDLER	AZ	85248		3700 SOUTH ARIZONA AVE	CHANDLER	AZ	85248		1	1	21	33.253621	-111.842851	04013	MARICOPA COUNTY	0406	09	12	2
2011	040187001678	04	0401870	01678	4242	10866	CHANDLER UNIFIED DISTRICT	PATHWAYS LEARNING CENTER	4808127600	191 W. OAKLAND STREET	CHANDLER	AZ	85225		191 WEST OAKLAND ST	CHANDLER	AZ	85225		1	6	21	33.311077	-111.845400	04013	MARICOPA COUNTY	0406	PK	12	2
2011	040187001996	04	0401870	01996	4242	79247	CHANDLER UNIFIED DISTRICT	BASHA ELEMENTARY	4808127600	3535 S. BASHA RD.	CHANDLER	AZ	85248	4901	3535 SOUTH BASHA RD	CHANDLER	AZ	85248	4901	1	1	21	33.254020	-111.857538	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187002125	04	0401870	02125	4242	79653	CHANDLER UNIFIED DISTRICT	JANE D. HULL ELEMENTARY	4808127600	2424 E. MAREN DRIVE	CHANDLER	AZ	85249		2424 EAST MAREN DR	CHANDLER	AZ	85249		1	1	21	33.211289	-111.799122	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187002250	04	0401870	02250	4242	79633	CHANDLER UNIFIED DISTRICT	BASHA HIGH SCHOOL	4802242100	5990 S. VAL VISTA DRIVE	CHANDLER	AZ	85249		5990 SOUTH VAL VISTA DR	CHANDLER	AZ	85249		1	1	41	33.221188	-111.758476	04013	MARICOPA COUNTY	0406	PK	12	2
2011	040187002251	04	0401870	02251	4242	79634	CHANDLER UNIFIED DISTRICT	SANTAN JUNIOR HIGH SCHOOL	4808127600	1550 E. CHANDLER HEIGHTS ROAD	CHANDLER	AZ	85249		1550 EAST CHANDLER HEIGHTS RD	CHANDLER	AZ	85249		1	1	21	33.234780	-111.814029	04013	MARICOPA COUNTY	0406	07	08	2
2011	040187002346	04	0401870	02346	4242	80102	CHANDLER UNIFIED DISTRICT	CHANDLER TRADITIONAL ACADEMY - LIBERTY CAMPUS	4808127600	550 N. EMMETT	CHANDLER	AZ	85225		550 NORTH EMMETT	CHANDLER	AZ	85225		1	1	21	33.312620	-111.796270	04013	MARICOPA COUNTY	0406	KG	06	2
2011	040187002379	04	0401870	02379	4242	79635	CHANDLER UNIFIED DISTRICT	T. DALE HANCOCK ELEMENTARY SCHOOL	4808127600	2425 S. PLEASANT DRIVE	CHANDLER	AZ	85286		2425 SOUTH PLEASANT DR	CHANDLER	AZ	85286		1	1	21	33.270285	-111.852447	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187002380	04	0401870	02380	4242	79636	CHANDLER UNIFIED DISTRICT	NAVARRETE ELEMENTARY	4808834800	6490 S. SUN GROVES BLVD	CHANDLER	AZ	85249		6490 SOUTH SUN GROVES BLVD	CHANDLER	AZ	85249		1	1	41	33.212415	-111.760607	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187002478	04	0401870	02478	4242	87519	CHANDLER UNIFIED DISTRICT	WILLIE & COY PAYNE JR. HIGH	4808127600	7655 S. HIGLEY RD.	QUEEN CREEK	AZ	85142	8243	7655 SOUTH HIGLEY RD	QUEEN CREEK	AZ	85142	8243	1	1	41	33.210933	-111.718359	04013	MARICOPA COUNTY	0406	07	08	2
2011	040187002479	04	0401870	02479	4242	85837	CHANDLER UNIFIED DISTRICT	CHANDLER TRADITIONAL ACADEMY-FREEDOM	4808127600	6040 S. JOSLYN LANE	GILBERT	AZ	85298		6040 SOUTH JOSLYN LN	GILBERT	AZ	85298		1	1	41	33.240257	-111.723469	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187002480	04	0401870	02480	4242	87679	CHANDLER UNIFIED DISTRICT	SANTAN ELEMENTARY	4808834700	1550 E. CHANDLER HEIGHTS ROAD	CHANDLER	AZ	85249		3443 EAST CALISTOGA DR	GILBERT	AZ	85297		1	1	41	33.288373	-111.715309	04013	MARICOPA COUNTY	0406	KG	06	2
2011	040187002587	04	0401870	02587	4242	85838	CHANDLER UNIFIED DISTRICT	AUDREY & ROBERT RYAN ELEMENTARY	4808127600	4600 S. BRIGHT ANGEL WAY	CHANDLER	AZ	85249		4600 SOUTH BRIGHT ANGEL WAY	CHANDLER	AZ	85249		1	1	41	33.238484	-111.780515	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187002646	04	0401870	02646	4242	88404	CHANDLER UNIFIED DISTRICT	CHANDLER TRADITIONAL ACADEMY - INDEPENDENCE	4802242700	1405 W. LAKE DR.	CHANDLER	AZ	85248		1405 WEST LAKE DR	CHANDLER	AZ	85248		1	1	21	33.237726	-111.866207	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187002806	04	0401870	02806	4242	89613	CHANDLER UNIFIED DISTRICT	PERRY HIGH SCHOOL	4802242800	1919 E. QUEEN CREEK RD.	GILBERT	AZ	85297		1919 EAST QUEEN CREEK RD	GILBERT	AZ	85297		1	1	41	33.261689	-111.749077	04013	MARICOPA COUNTY	0406	09	12	2
2011	040187002822	04	0401870	02822	4242	89591	CHANDLER UNIFIED DISTRICT	HAMILTON PREP	4808835270	1825 S. ALMA SCHOOL ROAD	CHANDLER	AZ	85286		1825 SOUTH ALMA SCHOOL RD	CHANDLER	AZ	85286		1	1	21	33.279580	-111.856543	04013	MARICOPA COUNTY	0406	07	12	2
2011	040187002873	04	0401870	02873	4242	89589	CHANDLER UNIFIED DISTRICT	RIGGS ELEMENTARY	4802243400	6930 S. SEVILLE	GILBERT	AZ	85298		6930 SOUTH SEVILLE	GILBERT	AZ	85298		1	1	41	33.224699	-111.712823	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187002878	04	0401870	02878	4242	89590	CHANDLER UNIFIED DISTRICT	IRA A. FULTON ELEMENTARY	4802243300	4750 S. SUNLAND DRIVE	CHANDLER	AZ	85248		4750 SOUTH SUNLAND DR	CHANDLER	AZ	85248		1	1	21	33.236274	-111.846765	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187002939	04	0401870	02939	4242	90027	CHANDLER UNIFIED DISTRICT	KEN 'CHIEF' HILL LEARNING ACADEMY	4808127150	290 SOUTH COOPER ROAD	CHANDLER	AZ	85225		290 SOUTH COOPER RD	CHANDLER	AZ	85225		4	1	21	33.299748	-111.807064	04013	MARICOPA COUNTY	0406	07	12	2
2011	040187002948	04	0401870	02948	4242	89926	CHANDLER UNIFIED DISTRICT	CHARLOTTE PATTERSON ELEMENTARY	4802243600	7520 S. ADORA BLVD.	GILBERT	AZ	85298		7520 SOUTH ADORA BLVD	GILBERT	AZ	85298		1	1	41	33.214601	-111.740607	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187002951	04	0401870	02951	4242	89925	CHANDLER UNIFIED DISTRICT	HALEY ELEMENTARY	4802243500	3401 S. LAYTON LAKES	CHANDLER	AZ	85286		3401 SOUTH LAYTON LAKES	CHANDLER	AZ	85286		1	1	41	33.257038	-111.775617	04013	MARICOPA COUNTY	0406	PK	06	2
2011	040187002995	04	0401870	02995	4242	90302	CHANDLER UNIFIED DISTRICT	ARIZONA COLLEGE PREP OAKLAND CAMPUS	4802243930	191 WEST OAKLAND	CHANDLER	AZ	85225		191 WEST OAKLAND	CHANDLER	AZ	85225		1	1	21	33.311544	-111.845332	04013	MARICOPA COUNTY	0406	06	08	2
2011	040187003306	04	0401870	03306	4242	91282	CHANDLER UNIFIED DISTRICT	CHANDLER ONLINE ACADEMY	4808127600	1525 W FRYE RD	CHANDLER	AZ	85224		500 W GALVESTON ST	CHANDLER	AZ	85225		1	3	M	0.000000	0.000000	M	M	M	07	12	2
2011	040194000135	04	0401940	00135	4158	4732	CHINLE UNIFIED DISTRICT	CHINLE ELEMENTARY SCHOOL	9286749503	P.O. BOX 587	CHINLE	AZ	86503	0587	HWY 191 AND NAVAJO ROUTE 7	CHINLE	AZ	86503	0587	1	1	41	36.149149	-109.586563	04001	APACHE COUNTY	0401	04	06	2
2011	040194000136	04	0401940	00136	4158	4733	CHINLE UNIFIED DISTRICT	CANYON DE CHELLY ELEMENTARY SCHOOL	9286749401	PO BOX 587	CHINLE	AZ	86503	0587	HWY 191	CHINLE	AZ	86503	0587	1	1	43	35.927468	-109.603767	04001	APACHE COUNTY	0401	01	03	2
2011	040194000137	04	0401940	00137	4158	4737	CHINLE UNIFIED DISTRICT	CHINLE HIGH SCHOOL	9286749630	P.O. BOX 587	CHINLE	AZ	86503	0587	INDIAN RTE. 7 AND STATE HWY 19	CHINLE	AZ	86503	0587	1	1	42	36.093816	-109.624943	04001	APACHE COUNTY	0401	09	12	2
2011	040194000138	04	0401940	00138	4158	4731	CHINLE UNIFIED DISTRICT	CHINLE JUNIOR HIGH SCHOOL	9286749405	P.O. BOX 587	CHINLE	AZ	86503	0587	HWY 191 AND I.R. 7	CHINLE	AZ	86503	0587	1	1	41	36.155830	-109.583034	04001	APACHE COUNTY	0401	07	08	2
2011	040194000140	04	0401940	00140	4158	4734	CHINLE UNIFIED DISTRICT	MANY FARMS ELEMENTARY SCHOOL	9286749630	PO BOX 587	CHINLE	AZ	86503	0587	US HWY 191	MANY FARMS	AZ	86538		1	1	42	36.307950	-109.609200	04001	APACHE COUNTY	0401	KG	08	2
2011	040194000145	04	0401940	00145	4158	4735	CHINLE UNIFIED DISTRICT	TSAILE ELEMENTARY SCHOOL	9286749630	PO BOX 587	CHINLE	AZ	86503	0587	NAVAJOROUTE 12 AND JCT. HWY 64	TSAILE	AZ	86556		1	1	43	36.301669	-109.209518	04001	APACHE COUNTY	0401	KG	08	2
2011	040194001139	04	0401940	01139	4158	5980	CHINLE UNIFIED DISTRICT	TURQUOISE DAWN ALTERNATIVE	9286749755	P.O. BOX 587	CHINLE	AZ	86503		HWY 191	CHINLE	AZ	86503		4	6	43	35.927468	-109.603767	04001	APACHE COUNTY	0401	09	12	2
2011	040194001488	04	0401940	01488	4158	4736	CHINLE UNIFIED DISTRICT	MESA VIEW ELEMENTARY	9286749630	P.O. BOX 587	CHINLE	AZ	86503	0587	HWY 191	CHINLE	AZ	86503	0587	1	1	43	35.927468	-109.603767	04001	APACHE COUNTY	0401	PK	KG	2
2011	040211000150	04	0402110	00150	4229	4905	CLIFTON UNIFIED DISTRICT	CLIFTON HIGH SCHOOL	9288652752	110 HILL STREET	CLIFTON	AZ	85533	1567	110 HILL ST	CLIFTON	AZ	85533	1567	1	1	41	33.044013	-109.293249	04011	GREENLEE COUNTY	0401	09	12	2
2011	040211000151	04	0402110	00151	4229	4904	CLIFTON UNIFIED DISTRICT	LAUGHARN ELEMENTARY SCHOOL	9288652752	110 HILL STREET	CLIFTON	AZ	85533	1567	110 HILL ST	CLIFTON	AZ	85533	1567	1	1	41	33.042784	-109.293356	04011	GREENLEE COUNTY	0401	KG	08	2
2011	040213000152	04	0402130	00152	4177	4785	COCHISE ELEMENTARY DISTRICT	COCHISE ELEMENTARY SCHOOL	5203842540	P.O. BOX 1088	COCHISE	AZ	85606	0088	5025 NORTH BOWIE	COCHISE	AZ	85606	0088	1	1	43	32.112513	-109.920155	04003	COCHISE COUNTY	0408	KG	08	2
2011	040219000154	04	0402190	00154	4160	4742	CONCHO ELEMENTARY DISTRICT	CONCHO ELEMENTARY SCHOOL	9283379356	P O BOX 200	CONCHO	AZ	85924	0200	HWY 61 AND CINDER RD	CONCHO	AZ	85924	0200	1	1	43	34.422596	-109.640578	04001	APACHE COUNTY	0401	PK	08	2
2011	040222002220	04	0402220	02220	4479	6114	CONGRESS ELEMENTARY DISTRICT	CONGRESS ELEMENTARY SCHOOL	9284279850	BOX 68	CONGRESS	AZ	85332		26400 SOUTH TENDERFOOT HILL RD	CONGRESS	AZ	85332		1	1	43	34.171930	-112.859485	04025	YAVAPAI COUNTY	0401	KG	08	2
